Date,pharm_classes,Actual_Rx
2024-11-04,"Penicillin-class Antibacterial, Penicillins",20
2024-11-04,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",5
2024-11-04,"Thyroxine, l-Thyroxine",17
2024-11-05,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",12
2024-11-05,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",9
2024-11-05,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",2
2024-11-05,"Biguanide, Biguanides",12
2024-11-05,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",14
2024-11-05,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",6
2024-11-05,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",10
2024-11-05,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",10
2024-11-05,"Increased Diuresis at Loop of Henle, Loop Diuretic",3
2024-11-05,"Increased Diuresis, Thiazide Diuretic, Thiazides",11
2024-11-05,"Insulin Analog, Insulin",14
2024-11-05,"Macrolide Antimicrobial, Macrolides",6
2024-11-05,"Penicillin-class Antibacterial, Penicillins",17
2024-11-05,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",7
2024-11-05,"Thyroxine, l-Thyroxine",15
2024-11-06,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",21
2024-11-06,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",5
2024-11-06,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",9
2024-11-06,"Biguanide, Biguanides",20
2024-11-06,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",10
2024-11-06,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",10
2024-11-06,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",13
2024-11-06,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",7
2024-11-06,"Increased Diuresis at Loop of Henle, Loop Diuretic",7
2024-11-06,"Increased Diuresis, Thiazide Diuretic, Thiazides",11
2024-11-06,"Insulin Analog, Insulin",9
2024-11-06,"Macrolide Antimicrobial, Macrolides",9
2024-11-06,"Penicillin-class Antibacterial, Penicillins",24
2024-11-06,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",6
2024-11-06,"Thyroxine, l-Thyroxine",8
2024-11-07,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",27
2024-11-07,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",12
2024-11-07,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",8
2024-11-07,"Biguanide, Biguanides",13
2024-11-07,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",8
2024-11-07,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",10
2024-11-07,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",5
2024-11-07,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",9
2024-11-07,"Increased Diuresis at Loop of Henle, Loop Diuretic",7
2024-11-07,"Increased Diuresis, Thiazide Diuretic, Thiazides",25
2024-11-07,"Insulin Analog, Insulin",7
2024-11-07,"Macrolide Antimicrobial, Macrolides",9
2024-11-07,"Penicillin-class Antibacterial, Penicillins",14
2024-11-07,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",11
2024-11-07,"Thyroxine, l-Thyroxine",9
2024-11-08,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",20
2024-11-08,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",10
2024-11-08,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",12
2024-11-08,"Biguanide, Biguanides",15
2024-11-08,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",8
2024-11-08,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",18
2024-11-08,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",8
2024-11-08,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",9
2024-11-08,"Increased Diuresis at Loop of Henle, Loop Diuretic",3
2024-11-08,"Increased Diuresis, Thiazide Diuretic, Thiazides",10
2024-11-08,"Insulin Analog, Insulin",12
2024-11-08,"Macrolide Antimicrobial, Macrolides",5
2024-11-08,"Penicillin-class Antibacterial, Penicillins",16
2024-11-08,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",13
2024-11-08,"Thyroxine, l-Thyroxine",12
2024-11-09,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",18
2024-11-09,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",10
2024-11-09,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",6
2024-11-09,"Biguanide, Biguanides",16
2024-11-09,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",12
2024-11-09,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",10
2024-11-09,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",11
2024-11-09,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",10
2024-11-09,"Increased Diuresis at Loop of Henle, Loop Diuretic",9
2024-11-09,"Increased Diuresis, Thiazide Diuretic, Thiazides",4
2024-11-09,"Insulin Analog, Insulin",9
2024-11-09,"Macrolide Antimicrobial, Macrolides",10
2024-11-09,"Penicillin-class Antibacterial, Penicillins",23
2024-11-09,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",10
2024-11-09,"Thyroxine, l-Thyroxine",10
2024-11-10,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",16
2024-11-10,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",10
2024-11-10,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",12
2024-11-10,"Biguanide, Biguanides",15
2024-11-10,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",16
2024-11-10,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",11
2024-11-10,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",10
2024-11-10,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",7
2024-11-10,"Increased Diuresis at Loop of Henle, Loop Diuretic",9
2024-11-10,"Increased Diuresis, Thiazide Diuretic, Thiazides",16
2024-11-10,"Insulin Analog, Insulin",16
2024-11-10,"Macrolide Antimicrobial, Macrolides",5
2024-11-10,"Penicillin-class Antibacterial, Penicillins",27
2024-11-10,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",9
2024-11-10,"Thyroxine, l-Thyroxine",12
2024-11-11,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",11
2024-11-11,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",8
2024-11-11,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",12
2024-11-11,"Biguanide, Biguanides",16
2024-11-11,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",9
2024-11-11,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",7
2024-11-11,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",16
2024-11-11,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",14
2024-11-11,"Increased Diuresis at Loop of Henle, Loop Diuretic",7
2024-11-11,"Increased Diuresis, Thiazide Diuretic, Thiazides",10
2024-11-11,"Insulin Analog, Insulin",11
2024-11-11,"Macrolide Antimicrobial, Macrolides",7
2024-11-11,"Penicillin-class Antibacterial, Penicillins",18
2024-11-11,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",2
2024-11-11,"Thyroxine, l-Thyroxine",11
2024-11-12,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",17
2024-11-12,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",8
2024-11-12,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",10
2024-11-12,"Biguanide, Biguanides",12
2024-11-12,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",4
2024-11-12,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",11
2024-11-12,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",7
2024-11-12,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",9
2024-11-12,"Increased Diuresis at Loop of Henle, Loop Diuretic",5
2024-11-12,"Increased Diuresis, Thiazide Diuretic, Thiazides",16
2024-11-12,"Insulin Analog, Insulin",17
2024-11-12,"Macrolide Antimicrobial, Macrolides",8
2024-11-12,"Penicillin-class Antibacterial, Penicillins",17
2024-11-12,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",8
2024-11-12,"Thyroxine, l-Thyroxine",14
2024-11-13,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",21
2024-11-13,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",13
2024-11-13,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",5
2024-11-13,"Biguanide, Biguanides",10
2024-11-13,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",8
2024-11-13,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",8
2024-11-13,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",10
2024-11-13,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",6
2024-11-13,"Increased Diuresis at Loop of Henle, Loop Diuretic",6
2024-11-13,"Increased Diuresis, Thiazide Diuretic, Thiazides",11
2024-11-13,"Insulin Analog, Insulin",12
2024-11-13,"Macrolide Antimicrobial, Macrolides",4
2024-11-13,"Penicillin-class Antibacterial, Penicillins",18
2024-11-13,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",11
2024-11-13,"Thyroxine, l-Thyroxine",6
2024-11-14,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",21
2024-11-14,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",17
2024-11-14,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",10
2024-11-14,"Biguanide, Biguanides",18
2024-11-14,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",14
2024-11-14,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",8
2024-11-14,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",10
2024-11-14,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",12
2024-11-14,"Increased Diuresis at Loop of Henle, Loop Diuretic",8
2024-11-14,"Increased Diuresis, Thiazide Diuretic, Thiazides",8
2024-11-14,"Insulin Analog, Insulin",4
2024-11-14,"Macrolide Antimicrobial, Macrolides",9
2024-11-14,"Penicillin-class Antibacterial, Penicillins",27
2024-11-14,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",13
2024-11-14,"Thyroxine, l-Thyroxine",8
2024-11-15,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",24
2024-11-15,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",16
2024-11-15,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",11
2024-11-15,"Biguanide, Biguanides",14
2024-11-15,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",15
2024-11-15,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",8
2024-11-15,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",7
2024-11-15,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",5
2024-11-15,"Increased Diuresis at Loop of Henle, Loop Diuretic",5
2024-11-15,"Increased Diuresis, Thiazide Diuretic, Thiazides",11
2024-11-15,"Insulin Analog, Insulin",13
2024-11-15,"Macrolide Antimicrobial, Macrolides",3
2024-11-15,"Penicillin-class Antibacterial, Penicillins",23
2024-11-15,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",9
2024-11-15,"Thyroxine, l-Thyroxine",11
2024-11-16,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",7
2024-11-16,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",8
2024-11-16,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",7
2024-11-16,"Biguanide, Biguanides",10
2024-11-16,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",13
2024-11-16,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",11
2024-11-16,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",4
2024-11-16,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",7
2024-11-16,"Increased Diuresis at Loop of Henle, Loop Diuretic",11
2024-11-16,"Increased Diuresis, Thiazide Diuretic, Thiazides",11
2024-11-16,"Insulin Analog, Insulin",11
2024-11-16,"Macrolide Antimicrobial, Macrolides",4
2024-11-16,"Penicillin-class Antibacterial, Penicillins",21
2024-11-16,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",10
2024-11-16,"Thyroxine, l-Thyroxine",14
2024-11-17,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",17
2024-11-17,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",8
2024-11-17,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",7
2024-11-17,"Biguanide, Biguanides",13
2024-11-17,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",9
2024-11-17,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",8
2024-11-17,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",10
2024-11-17,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",6
2024-11-17,"Increased Diuresis at Loop of Henle, Loop Diuretic",5
2024-11-17,"Increased Diuresis, Thiazide Diuretic, Thiazides",15
2024-11-17,"Insulin Analog, Insulin",14
2024-11-17,"Macrolide Antimicrobial, Macrolides",5
2024-11-17,"Penicillin-class Antibacterial, Penicillins",16
2024-11-17,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",5
2024-11-17,"Thyroxine, l-Thyroxine",6
2024-11-18,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",13
2024-11-18,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",7
2024-11-18,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",14
2024-11-18,"Biguanide, Biguanides",10
2024-11-18,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",16
2024-11-18,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",10
2024-11-18,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",16
2024-11-18,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",8
2024-11-18,"Increased Diuresis at Loop of Henle, Loop Diuretic",8
2024-11-18,"Increased Diuresis, Thiazide Diuretic, Thiazides",15
2024-11-18,"Insulin Analog, Insulin",10
2024-11-18,"Macrolide Antimicrobial, Macrolides",6
2024-11-18,"Penicillin-class Antibacterial, Penicillins",19
2024-11-18,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",8
2024-11-18,"Thyroxine, l-Thyroxine",5
2024-11-19,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",28
2024-11-19,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",12
2024-11-19,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",9
2024-11-19,"Biguanide, Biguanides",15
2024-11-19,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",8
2024-11-19,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",11
2024-11-19,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",5
2024-11-19,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",7
2024-11-19,"Increased Diuresis at Loop of Henle, Loop Diuretic",4
2024-11-19,"Increased Diuresis, Thiazide Diuretic, Thiazides",17
2024-11-19,"Insulin Analog, Insulin",10
2024-11-19,"Macrolide Antimicrobial, Macrolides",8
2024-11-19,"Penicillin-class Antibacterial, Penicillins",15
2024-11-19,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",1
2024-11-19,"Thyroxine, l-Thyroxine",6
2024-11-20,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",23
2024-11-20,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",14
2024-11-20,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",7
2024-11-20,"Biguanide, Biguanides",13
2024-11-20,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",8
2024-11-20,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",9
2024-11-20,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",12
2024-11-20,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",5
2024-11-20,"Increased Diuresis at Loop of Henle, Loop Diuretic",10
2024-11-20,"Increased Diuresis, Thiazide Diuretic, Thiazides",12
2024-11-20,"Insulin Analog, Insulin",9
2024-11-20,"Macrolide Antimicrobial, Macrolides",10
2024-11-20,"Penicillin-class Antibacterial, Penicillins",21
2024-11-20,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",1
2024-11-20,"Thyroxine, l-Thyroxine",9
2024-11-21,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",26
2024-11-21,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",16
2024-11-21,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",7
2024-11-21,"Biguanide, Biguanides",16
2024-11-21,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",11
2024-11-21,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",11
2024-11-21,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",10
2024-11-21,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",6
2024-11-21,"Increased Diuresis at Loop of Henle, Loop Diuretic",7
2024-11-21,"Increased Diuresis, Thiazide Diuretic, Thiazides",9
2024-11-21,"Insulin Analog, Insulin",8
2024-11-21,"Macrolide Antimicrobial, Macrolides",15
2024-11-21,"Penicillin-class Antibacterial, Penicillins",16
2024-11-21,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",10
2024-11-21,"Thyroxine, l-Thyroxine",8
2024-11-22,"Adrenergic beta2-Agonists, beta2-Adrenergic Agonist",20
2024-11-22,"Angiotensin Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitors",12
2024-11-22,"Anti-epileptic Agent, Decreased Central Nervous System Disorganized Electrical Activity",8
2024-11-22,"Biguanide, Biguanides",20
2024-11-22,"Corticosteroid Hormone Receptor Agonists, Corticosteroid",10
2024-11-22,"Cytochrome P450 2C19 Inhibitors, Proton Pump Inhibitor, Proton Pump Inhibitors",11
2024-11-22,"Cytochrome P450 2C8 Inhibitors, Decreased Platelet Aggregation, P2Y12 Platelet Inhibitor, P2Y12 Receptor Antagonists",8
2024-11-22,"Cytochrome P450 2D6 Inhibitors, Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",6
2024-11-22,"Increased Diuresis at Loop of Henle, Loop Diuretic",6
2024-11-22,"Increased Diuresis, Thiazide Diuretic, Thiazides",13
2024-11-22,"Insulin Analog, Insulin",8
2024-11-22,"Macrolide Antimicrobial, Macrolides",7
2024-11-22,"Penicillin-class Antibacterial, Penicillins",13
2024-11-22,"Serotonin Reuptake Inhibitor, Serotonin Uptake Inhibitors",9
